episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-10.281141458138633,-259.385190113775,-84.63961308756319,15.0,12,180,False,3960,264,22,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-05-12,1580007912,91.19006729125977,1518.7948288917542,22472,kadiaz-Inspiron-7472,192.168.0.13,91.19006729125977,180,1,4,6624c118,876.571086437806,195.49619374067882,5.427674106929614,3960,3960,87505.84,76.844,2330.422,1222.674,43.170992366412214,42.34122137404581,0.675000011920929,0.0005000000237487257,-0.1854134202003479,-0.199123814702034,1911.9287109375,-0.0003877878189086914,0.020283350721001625,23.506919860839844,0.0
-9.166020020456992,-259.385190113775,-83.48827354584633,15.0,12,180,False,4140,276,23,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-06-08,1580007968,55.55248689651489,1574.347315788269,22472,kadiaz-Inspiron-7472,192.168.0.13,146.74255418777466,360,2,4,6624c118,893.7314858618274,189.85305845424196,4.607571919910998,4140,4140,71170.206,39.057,1518.116,613.872,54.49746835443038,49.48354430379745,0.20000000298023224,0.0005000000237487257,-0.19110985100269318,-0.19835898280143738,2132.129638671875,-0.000747978687286377,0.03613907843828201,23.406864166259766,0.0
-9.166020020456992,-259.41208202356887,-95.78372887634434,15.0,12,180,False,4320,288,24,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-07-11,1580008031,62.64327788352966,1636.9905936717987,22472,kadiaz-Inspiron-7472,192.168.0.13,209.38583207130432,540,3,4,6624c118,921.3302914317496,190.76257219877087,4.161534119376914,4320,4320,68082.734,26.461,1253.493,410.793,55.52022471910112,50.20337078651685,0.20000000298023224,0.0005000000237487257,-0.210288405418396,-0.2173868715763092,3300.455810546875,-0.0006608664989471436,0.03532731533050537,23.399948120117188,0.0
-9.166020020456992,-259.41208202356887,-88.36836679364274,15.0,12,180,False,4500,300,25,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-08-09,1580008089,58.028364419937134,1695.0189580917358,22472,kadiaz-Inspiron-7472,192.168.0.13,267.41419649124146,720,4,4,6624c118,935.1437364769348,189.2556641166419,3.8726876082506685,4500,4500,65374.341,20.172,1132.082,309.235,52.45060240963856,50.74819277108434,0.20000000298023224,0.0005000000237487257,-0.17765606939792633,-0.18501050770282745,1821.65234375,-0.00030922889709472656,0.036681123077869415,23.27907371520996,0.0
-9.166020020456992,-265.4209337951843,-100.27191920877856,15.0,12,180,False,4680,312,26,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-09-20,1580008160,70.86686587333679,1765.8858239650726,22472,kadiaz-Inspiron-7472,192.168.0.13,338.28106236457825,900,5,4,6624c118,952.7802606051068,190.18021917564408,3.666900877390654,4680,4680,66329.741,16.4,1046.578,248.303,53.262376237623755,51.29108910891089,0.20000000298023224,0.0005000000237487257,-0.2091406285762787,-0.2167263627052307,3666.580322265625,-0.0008323788642883301,0.03774534910917282,23.323625564575195,0.0
-9.166020020456992,-265.4209337951843,-108.14644862956023,15.0,12,180,False,4860,324,27,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-10-31,1580008231,71.0328631401062,1836.9186871051788,22472,kadiaz-Inspiron-7472,192.168.0.13,409.31392550468445,1080,6,4,6624c118,969.7369375689138,191.26511092006723,3.508482722618255,4860,4860,66998.371,13.842,985.708,207.527,52.794117647058826,51.8441176470588,0.20000000298023224,0.0005000000237487257,-0.2089947611093521,-0.21653524041175842,3448.758056640625,-0.0007351338863372803,0.03752996772527695,23.291189193725586,0.0
-9.166020020456992,-265.4209337951843,-104.87636613063354,15.0,12,180,False,5040,336,28,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-11-31,1580008291,60.04405117034912,1896.962738275528,22472,kadiaz-Inspiron-7472,192.168.0.13,469.35797667503357,1260,7,4,6624c118,981.9771260995344,192.7614712991664,3.3872374197680934,5040,5040,65900.493,12.035,947.706,178.466,56.47529411764705,52.36235294117644,0.20000000298023224,0.0005000000237487257,-0.19709432125091553,-0.20478643476963043,2278.9033203125,-0.0004132688045501709,0.03834660351276398,23.17027473449707,0.0
-9.166020020456992,-265.4209337951843,-108.086405534005,15.0,12,180,False,5220,348,29,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-12-40,1580008360,69.49711418151855,1966.4598524570465,22472,kadiaz-Inspiron-7472,192.168.0.13,538.8550908565521,1440,8,4,6624c118,992.4398910919193,194.479163082937,3.2861544146507993,5220,5220,66258.611,10.7,919.306,156.647,53.06161616161616,52.869696969696975,0.20000000298023224,0.0005000000237487257,-0.2004474699497223,-0.20875400304794312,2925.923828125,-0.0006280839443206787,0.04138626158237457,23.134613037109375,0.0
-9.166020020456992,-265.4209337951843,-111.49803629859855,15.0,12,180,False,5400,360,30,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-13-49,1580008429,69.09985113143921,2035.5597035884857,22472,kadiaz-Inspiron-7472,192.168.0.13,607.9549419879913,1620,9,4,6624c118,1011.2217467477989,195.063861126231,3.0132377789745872,5400,5400,66493.659,9.64,896.406,139.847,52.5969696969697,53.42626262626261,0.30000001192092896,0.0005000000237487257,-0.20325805246829987,-0.2142971158027649,3007.0224609375,-0.000566333532333374,0.03669670969247818,23.085205078125,0.0
-9.592239969115608,-265.4209337951843,-120.05998682036805,15.0,12,180,False,5580,372,31,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-14-57,1580008497,67.50995588302612,2103.069659471512,22472,kadiaz-Inspiron-7472,192.168.0.13,675.4648978710175,1800,10,4,6624c118,1034.6979856828261,198.08269140930926,2.793538295912595,5580,5580,66518.177,8.808,882.664,126.323,55.98645833333334,53.99687500000001,0.30000001192092896,0.0005000000237487257,-0.21113207936286926,-0.22225439548492432,3479.53125,-0.0004334747791290283,0.03695840388536453,23.088661193847656,0.0
-9.592239969115608,-265.4209337951843,-114.96715525979329,15.0,12,180,False,5760,384,32,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-16-04,1580008564,67.12757802009583,2170.1972374916077,22472,kadiaz-Inspiron-7472,192.168.0.13,742.5924758911133,1980,11,4,6624c118,1050.0892311750085,200.1306563213372,2.6770791849710363,5760,5760,64404.444,1.262,724.423,4.474,50.08958333333334,54.49583333333334,0.30000001192092896,0.0005000000237487257,-0.19408085942268372,-0.20483720302581787,2097.54248046875,-0.00035759806632995605,0.03578454628586769,22.957244873046875,0.0
-9.500477927532613,-265.4209337951843,-115.10898182919203,15.0,12,180,False,5940,396,33,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-17-03,1580008623,59.50974106788635,2229.706978559494,22472,kadiaz-Inspiron-7472,192.168.0.13,802.1022169589996,2160,12,4,6624c118,1062.4807918457816,202.35045886908608,2.5972692889541458,5940,5940,64800.137,1.251,724.631,4.351,52.43764705882353,54.9564705882353,0.30000001192092896,0.0005000000237487257,-0.18457897007465363,-0.19507305324077606,1968.3587646484375,-0.000239640474319458,0.03491465747356415,22.839847564697266,0.0
-9.500477927532613,-261.54580806434126,-115.24007191050809,15.0,12,180,False,6120,408,34,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-18-14,1580008694,70.25036191940308,2299.957340478897,22472,kadiaz-Inspiron-7472,192.168.0.13,872.3525788784027,2340,13,4,6624c118,1071.96934614782,204.3031930396984,2.536349236392878,6120,6120,65560.509,1.261,724.927,4.342,50.541,55.525,0.30000001192092896,0.0005000000237487257,-0.1962386518716812,-0.20840761065483093,2413.194091796875,-0.0002956688404083252,0.04048279672861099,22.83026123046875,0.0
-9.500477927532613,-258.589764173914,-109.02974445517377,15.0,12,180,False,6300,420,35,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-19-20,1580008760,66.01275849342346,2365.9700989723206,22472,kadiaz-Inspiron-7472,192.168.0.13,938.3653373718262,2520,14,4,6624c118,1077.4916202250497,205.64948917008917,2.4889178312422318,6300,6300,66362.644,1.254,721.249,4.345,53.89255319148937,56.05957446808512,0.44999998807907104,0.0005000000237487257,-0.19691604375839233,-0.2122739851474762,2467.644775390625,-0.0002917647361755371,0.034073926508426666,22.82656478881836,0.0
-9.500477927532613,-258.589764173914,-106.59488902469964,15.0,12,180,False,6480,432,36,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-20-20,1580008820,60.45368528366089,2426.4237842559814,22472,kadiaz-Inspiron-7472,192.168.0.13,998.8190226554871,2700,15,4,6624c118,1081.1630732192998,206.344959853613,2.451218155510537,6480,6480,65321.517,1.255,721.064,4.299,57.628735632183904,56.52528735632186,0.44999998807907104,0.0005000000237487257,-0.17816473543643951,-0.19269190728664398,2043.2042236328125,-0.0002995431423187256,0.0322372168302536,22.713787078857422,0.0
-9.500477927532613,-262.45193614820715,-109.34447335811704,15.0,12,180,False,6660,444,37,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-21-35,1580008895,74.93197655677795,2501.3557608127594,22472,kadiaz-Inspiron-7472,192.168.0.13,1073.750999212265,2880,16,4,6624c118,1085.555662596163,206.78180057701732,2.421084082486141,6660,6660,65709.901,1.304,722.426,4.369,53.437383177570084,57.15046728971962,0.44999998807907104,0.0005000000237487257,-0.20398299396038055,-0.21980154514312744,3837.071533203125,-0.0003472566604614258,0.035067085176706314,22.83908462524414,0.0
-9.500477927532613,-262.45193614820715,-108.08411176833404,15.0,12,180,False,6840,456,38,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-22-47,1580008967,71.56124830245972,2572.917009115219,22472,kadiaz-Inspiron-7472,192.168.0.13,1145.3122475147247,3060,17,4,6624c118,1089.056501886095,206.93257095560955,2.395753319562874,6840,6840,66861.273,1.328,722.72,4.379,49.15294117647059,57.563725490196106,0.44999998807907104,0.0005000000237487257,-0.19826194643974304,-0.21484598517417908,2554.001953125,-0.00018969178199768066,0.03679667040705681,22.668745040893555,0.0
-9.500477927532613,-262.45193614820715,-102.03033743586857,15.0,12,180,False,7020,468,39,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-23-51,1580009031,64.5119411945343,2637.4289503097534,22472,kadiaz-Inspiron-7472,192.168.0.13,1209.824188709259,3240,18,4,6624c118,1090.6719768348107,206.74474468418575,2.3741466705356027,7020,7020,66366.074,1.32,719.427,4.423,52.199999999999996,57.96956521739131,0.44999998807907104,0.0005000000237487257,-0.180762380361557,-0.19640490412712097,1995.762451171875,-0.00020706653594970703,0.03471679240465164,22.589134216308594,0.0
-9.500477927532613,-262.45193614820715,-97.61520411979032,15.0,12,180,False,7200,480,40,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-25-03,1580009103,71.81432485580444,2709.243275165558,22472,kadiaz-Inspiron-7472,192.168.0.13,1281.6385135650635,3420,19,4,6624c118,1091.781066250495,206.62315982120785,2.354281533846371,7200,7200,66642.166,1.362,714.837,4.363,50.8186274509804,58.60588235294119,0.44999998807907104,0.0005000000237487257,-0.19867505133152008,-0.21306832134723663,2537.42578125,-0.00023818016052246094,0.03192868083715439,22.62879180908203,0.0
-9.500477927532613,-262.45193614820715,-97.52886851459479,15.0,12,180,False,7380,492,41,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-26-04,1580009164,60.58204770088196,2769.82532286644,22472,kadiaz-Inspiron-7472,192.168.0.13,1342.2205612659454,3600,20,4,6624c118,1093.4463800936192,206.69487509648985,2.337970115811542,7380,7380,65954.526,1.352,709.778,4.313,51.56206896551725,59.045977011494266,0.44999998807907104,0.0005000000237487257,-0.1403122991323471,-0.1512371003627777,1417.6533203125,-0.000148773193359375,0.024245820939540863,22.370868682861328,0.0
-9.385643128297923,-262.45193614820715,-100.40075164394376,15.0,12,180,False,7560,504,42,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-27-15,1580009235,71.4281280040741,2841.253450870514,22472,kadiaz-Inspiron-7472,192.168.0.13,1413.6486892700195,3780,21,4,6624c118,1095.9476971637077,206.77439545399298,2.326913681780306,7560,7560,66386.933,1.341,707.246,4.435,49.24607843137255,59.58921568627452,0.44999998807907104,0.0005000000237487257,-0.19287750124931335,-0.20929943025112152,2677.563232421875,-0.00017577409744262695,0.03643365204334259,22.442527770996094,0.0
-9.385643128297923,-262.45193614820715,-100.66100817749663,15.0,12,180,False,7740,516,43,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-28-27,1580009307,71.36796236038208,2912.621413230896,22472,kadiaz-Inspiron-7472,192.168.0.13,1485.0166516304016,3960,22,4,6624c118,1098.083165278412,206.8772444357757,2.319367032213627,7740,7740,67573.925,1.37,706.053,4.436,50.66237623762376,60.03069306930695,0.44999998807907104,0.0005000000237487257,-0.20492903888225555,-0.22171473503112793,3060.25048828125,-0.00019803643226623535,0.03723355755209923,22.446619033813477,0.0
-9.385643128297923,-262.45193614820715,-107.3473981406036,15.0,12,180,False,7920,528,44,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-29-41,1580009381,74.24267363548279,2986.864086866379,22472,kadiaz-Inspiron-7472,192.168.0.13,1559.2593252658844,4140,23,4,6624c118,1100.9973462759294,207.05154197470148,2.311498913717332,7920,7920,67974.416,1.364,704.912,4.35,53.235849056603776,60.59999999999999,0.44999998807907104,0.0005000000237487257,-0.19742263853549957,-0.21175959706306458,3674.64404296875,-0.00025463104248046875,0.03177832067012787,22.53826904296875,0.0
-9.385643128297923,-262.45193614820715,-113.7310806150193,15.0,12,180,False,8100,540,45,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-30-56,1580009456,75.17574000358582,3062.0398268699646,22472,kadiaz-Inspiron-7472,192.168.0.13,1634.4350652694702,4320,24,4,6624c118,1104.0241491023016,207.1335513625649,2.3035148928834075,8100,8100,68893.317,1.364,702.282,4.339,53.46018518518518,61.22407407407406,0.44999998807907104,0.0005000000237487257,-0.19922976195812225,-0.21405097842216492,3144.9482421875,-0.00023165345191955566,0.03286615014076233,22.525487899780273,0.0
-9.385643128297923,-257.2309577242175,-104.64634699771933,15.0,12,180,False,8280,552,46,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-32-05,1580009525,69.15573763847351,3131.195564508438,22472,kadiaz-Inspiron-7472,192.168.0.13,1703.5908029079437,4500,25,4,6624c118,1105.7042924648115,207.19095499745694,2.297662508056463,8280,8280,69760.438,1.367,705.323,4.382,49.96632653061225,61.80306122448979,0.44999998807907104,0.0005000000237487257,-0.19847171008586884,-0.21377107501029968,2696.23486328125,-0.0001429915428161621,0.03393871709704399,22.294979095458984,0.0
-9.385643128297923,-259.5853157666817,-108.65577426387279,15.0,12,180,False,8460,564,47,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-33-11,1580009591,66.16517663002014,3197.3607411384583,22472,kadiaz-Inspiron-7472,192.168.0.13,1769.7559795379639,4680,26,4,6624c118,1107.7836856100269,207.42022547365147,2.2934792784742823,8460,8460,68881.586,1.368,707.488,4.386,54.54526315789474,62.29473684210525,0.44999998807907104,0.0005000000237487257,-0.1819121241569519,-0.19574090838432312,2383.84716796875,-7.253885269165039e-05,0.030677616596221924,22.28398895263672,0.0
-9.385643128297923,-259.5853157666817,-106.61353414004469,15.0,12,180,False,8640,576,48,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-34-12,1580009652,60.32875633239746,3257.6894974708557,22472,kadiaz-Inspiron-7472,192.168.0.13,1830.0847358703613,4860,27,4,6624c118,1109.8596354641027,207.62232419147512,2.2889677896641936,8640,8640,67758.909,1.351,707.046,4.302,56.333720930232545,62.74302325581394,0.44999998807907104,0.0005000000237487257,-0.18536463379859924,-0.19998879730701447,2083.30419921875,-0.00013196468353271484,0.03245188295841217,22.13143539428711,0.0
-9.385643128297923,-259.5853157666817,-113.18516197077798,15.0,12,180,False,8820,588,49,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-35-20,1580009720,68.69549679756165,3326.3849942684174,22472,kadiaz-Inspiron-7472,192.168.0.13,1898.780232667923,5040,28,4,6624c118,1112.370374977795,207.78726362946384,2.2856098373147535,8820,8820,68175.627,1.333,708.684,4.281,50.08571428571429,63.28367346938776,0.44999998807907104,0.0005000000237487257,-0.19531656801700592,-0.21155348420143127,2623.015625,-0.00014576315879821777,0.03602374717593193,22.160703659057617,0.0
-8.945527656116566,-259.5853157666817,-112.83784676845447,15.0,12,180,False,9000,600,50,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-36-33,1580009793,72.2453625202179,3398.6303567886353,22472,kadiaz-Inspiron-7472,192.168.0.13,1971.0255951881409,5220,29,4,6624c118,1114.7109249155908,208.1291633945467,2.2863321339309035,9000,9000,68214.627,1.295,712.886,4.181,60.8242718446602,66.29611650485437,0.44999998807907104,0.0005000000237487257,-0.18938115239143372,-0.20323912799358368,2103.41748046875,-7.578730583190918e-05,0.03074871003627777,22.05072021484375,0.0
-8.945527656116566,-259.5853157666817,-107.26285958665865,15.0,12,180,False,9180,612,51,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-37-46,1580009866,73.06908702850342,3471.6994438171387,22472,kadiaz-Inspiron-7472,192.168.0.13,2044.0946822166443,5400,30,4,6624c118,1116.8899363184048,208.50637510587384,2.2885450430437357,9180,9180,69452.011,1.296,724.206,4.162,60.07788461538461,72.08653846153845,0.44999998807907104,0.0005000000237487257,-0.19786524772644043,-0.21313999593257904,2656.20263671875,-0.00016990303993225098,0.0338849201798439,22.167015075683594,0.0
-8.945527656116566,-259.5853157666817,-111.40533040004364,15.0,12,180,False,9360,624,52,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-39-01,1580009941,75.67678618431091,3547.3762300014496,22472,kadiaz-Inspiron-7472,192.168.0.13,2119.771468400955,5580,31,4,6624c118,1119.426790122976,208.95970285217467,2.2915943482272776,9360,9360,69876.623,1.286,724.659,4.032,54.38703703703703,66.66111111111113,0.44999998807907104,0.0005000000237487257,-0.20243853330612183,-0.21694770455360413,3356.894775390625,-0.00018417835235595703,0.032168034464120865,22.319856643676758,0.0
-8.945527656116566,-259.5853157666817,-102.51439322239433,15.0,12,180,False,9540,636,53,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-40-08,1580010008,66.1818413734436,3613.558071374893,22472,kadiaz-Inspiron-7472,192.168.0.13,2185.953309774399,5760,32,4,6624c118,1121.0512200228864,209.25257415542208,2.296212628865109,9540,9540,69353.722,1.268,728.902,4.045,53.28191489361702,65.42021276595744,0.44999998807907104,0.0005000000237487257,-0.18541279435157776,-0.19975978136062622,2439.103515625,-0.0001417994499206543,0.03182794898748398,21.962724685668945,0.0
-8.945527656116566,-261.19703421983155,-101.04944920633575,15.0,12,180,False,9720,648,54,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-41-17,1580010077,69.32880520820618,3682.8868765830994,22472,kadiaz-Inspiron-7472,192.168.0.13,2255.282114982605,5940,33,4,6624c118,1122.2615463112822,209.57396719841498,2.3014534950576278,9720,9720,68861.228,1.272,729.925,4.087,49.583838383838376,65.90202020202021,0.44999998807907104,0.0005000000237487257,-0.19383135437965393,-0.20904803276062012,2516.054443359375,-8.353590965270996e-05,0.033758945763111115,21.77301597595215,0.0
-8.945527656116566,-261.19703421983155,-106.01415684973328,15.0,12,180,False,9900,660,55,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-42-30,1580010150,73.328777551651,3756.2156541347504,22472,kadiaz-Inspiron-7472,192.168.0.13,2328.610892534256,6120,34,4,6624c118,1123.9320238603887,209.87672491151653,2.308379615796816,9900,9900,68673.853,1.266,732.685,4.02,52.22666666666667,66.45428571428572,0.44999998807907104,0.0005000000237487257,-0.20100674033164978,-0.2157459259033203,2929.925537109375,-0.00013987720012664795,0.03268865495920181,22.171611785888672,0.0
-8.945527656116566,-261.19703421983155,-103.99742497735386,15.0,12,180,False,10080,672,56,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-43-35,1580010215,64.93080878257751,3821.146462917328,22472,kadiaz-Inspiron-7472,192.168.0.13,2393.5417013168335,6300,35,4,6624c118,1125.760398997423,210.14017208510896,2.3167205049088224,10080,10080,68255.278,1.266,728.722,4.052,52.98709677419355,67.08817204301076,0.44999998807907104,0.0005000000237487257,-0.18058760464191437,-0.1947864443063736,1892.43798828125,-0.00010702013969421387,0.031510885804891586,21.621871948242188,0.0
-8.945527656116566,-261.19703421983155,-101.91280673421704,15.0,12,180,False,10260,684,57,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-44-44,1580010284,68.99261045455933,3890.139073371887,22472,kadiaz-Inspiron-7472,192.168.0.13,2462.534311771393,6480,36,4,6624c118,1127.3116246123361,210.45079595241194,2.3244377289814957,10260,10260,68539.258,1.231,727.534,4.023,51.4265306122449,67.55000000000003,0.44999998807907104,0.0005000000237487257,-0.19417960941791534,-0.20922169089317322,2577.777587890625,-0.00010877847671508789,0.03336958959698677,21.698959350585938,0.0
-9.648642955858838,-261.19703421983155,-109.10928477437409,15.0,12,180,False,10440,696,58,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-45-50,1580010350,65.9561755657196,3956.095248937607,22472,kadiaz-Inspiron-7472,192.168.0.13,2528.4904873371124,6660,37,4,6624c118,1129.1310462938582,210.60226223414355,2.3281063806413638,10440,10440,69104.504,1.25,724.915,4.112,53.40851063829788,68.0595744680851,0.44999998807907104,0.0005000000237487257,-0.1962171345949173,-0.2112094759941101,2890.697021484375,-0.00010222196578979492,0.03325207903981209,21.649917602539062,0.0
-9.204135126793975,-261.19703421983155,-112.34791784801033,15.0,12,180,False,10620,708,59,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-47-02,1580010422,71.7441303730011,4027.839379310608,22472,kadiaz-Inspiron-7472,192.168.0.13,2600.2346177101135,6840,38,4,6624c118,1130.8204618257164,210.61401118176573,2.327320574103551,10620,10620,69405.643,1.258,728.609,4.136,52.66862745098039,68.50882352941177,0.44999998807907104,0.0005000000237487257,-0.19892917573451996,-0.21360144019126892,2953.283203125,-0.00012755393981933594,0.032539330422878265,21.86241340637207,0.0
-9.204135126793975,-266.6586177171871,-101.18429427147623,15.0,12,180,False,10800,720,60,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-48-04,1580010484,61.58729553222656,4089.4266748428345,22472,kadiaz-Inspiron-7472,192.168.0.13,2661.82191324234,7020,39,4,6624c118,1131.312666209177,210.52707310280206,2.3256364087219707,10800,10800,68338.398,1.261,730.101,4.131,52.53522727272727,68.92159090909091,0.44999998807907104,0.0005000000237487257,-0.16677623987197876,-0.18046918511390686,2381.837158203125,1.2472271919250488e-05,0.030375845730304718,21.175479888916016,0.0
-9.204135126793975,-266.6586177171871,-100.5557718566237,15.0,12,180,False,10980,732,61,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-49-09,1580010549,65.55947089195251,4154.986145734787,22472,kadiaz-Inspiron-7472,192.168.0.13,2727.3813841342926,7200,40,4,6624c118,1131.7057236561966,210.38134114107882,2.32392534579343,10980,10980,67599.126,1.267,718.385,4.154,54.44255319148937,69.54148936170212,0.44999998807907104,0.0005000000237487257,-0.18349523842334747,-0.19851845502853394,2170.69873046875,-0.0001119077205657959,0.03333664685487747,21.44108772277832,0.0
-9.204135126793975,-266.6586177171871,-97.60635888089286,15.0,12,180,False,11160,744,62,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-50-15,1580010615,65.53673648834229,4220.522882223129,22472,kadiaz-Inspiron-7472,192.168.0.13,2792.918120622635,7380,41,4,6624c118,1132.0412685621172,210.2316571062395,2.321789145760228,11160,11160,66585.393,1.288,718.057,4.186,54.51827956989247,70.07419354838709,0.44999998807907104,0.0005000000237487257,-0.18266478180885315,-0.19649216532707214,2261.265869140625,-0.00011587142944335938,0.030677303671836853,21.432029724121094,0.0
-9.204135126793975,-266.6586177171871,-103.97074029840878,15.0,12,180,False,11340,756,63,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-51-28,1580010688,73.3098874092102,4293.8327696323395,22472,kadiaz-Inspiron-7472,192.168.0.13,2866.228008031845,7560,42,4,6624c118,1132.7674841859202,210.1202960622272,2.3183177266417005,11340,11340,67301.032,1.294,715.204,4.196,53.304761904761904,70.64571428571428,0.44999998807907104,0.0005000000237487257,-0.20040415227413177,-0.21563905477523804,3119.0810546875,-0.00014072656631469727,0.033785976469516754,21.88766860961914,0.0
-9.204135126793975,-266.6586177171871,-107.99221060178374,15.0,12,180,False,11520,768,64,5237459562a741d08b9792a35dd2d2a4,2020-01-25_19-52-38,1580010758,69.83226537704468,4363.665035009384,22472,kadiaz-Inspiron-7472,192.168.0.13,2936.0602734088898,7740,43,4,6624c118,1133.4922213655382,210.03589233627721,2.3131078702195644,11520,11520,67347.125,1.293,719.474,4.198,54.758,71.056,0.44999998807907104,0.0005000000237487257,-0.20186656713485718,-0.2169591784477234,2966.45458984375,-6.701052188873291e-05,0.033473215997219086,21.672882080078125,0.0
