time,density,speed,stop_time,delay_time,travel_time,mean_queue,seed
2700.0,5.62347463683,29.0593910726,40.3170045868,39.4993,96.9646,57.0053,4085.0000
7200.0,5.70538113863,34.1666032499,39.1755316417,44.5424,101.6192,63.3804,9493.0000
1800.0,5.83563083708,30.7358617835,39.6848765539,41.5141,98.8389,60.7529,8463.0000
4500.0,5.8234075257,29.8755403989,40.3184310287,40.4803,97.7308,59.4764,9026.0000
6300.0,5.48377405038,32.1669246914,40.595268968,41.8095,99.3474,60.1556,1009.0000
900.0,5.01407906179,29.4273533109,40.3526315726,39.8239,97.3532,51.6444,6366.0000
3600.0,5.7364940264,30.6997602301,39.4360258489,41.4974,98.9401,60.4942,4085.0000
8100.0,6.056733211,34.2513207447,38.934777977,45.0035,102.2407,68.3564,9493.0000
2700.0,5.76907307578,30.6120920811,39.6144866883,41.6893,99.1926,60.0302,8463.0000
5400.0,5.62161339771,31.0713047372,39.7282706898,41.7519,99.0243,56.8729,9026.0000
7200.0,5.56884711329,33.2818239077,39.8934149133,43.0931,100.4232,60.6987,1009.0000
1800.0,5.4216469247,29.6249804806,39.6949101753,40.5369,98.1466,55.6267,6366.0000
4500.0,5.77515085933,30.5987407451,39.9999671988,40.7390,98.0720,59.0631,4085.0000
9000.0,6.52592249088,34.8593108964,38.5297660614,45.9827,103.2450,72.1680,9493.0000
3600.0,5.99427310717,32.350107335,38.6898997309,43.7319,101.2137,63.6498,8463.0000
6300.0,5.93309476123,34.6828008357,39.6797433896,44.5034,101.6506,65.7644,9026.0000
2700.0,5.66140707987,30.4222749569,40.2311205162,40.3660,98.1668,58.5342,6366.0000
8100.0,6.00464709101,34.7267943191,38.9102024954,45.4019,102.6294,66.6053,1009.0000
5400.0,5.25578167531,29.2659695085,40.8168049583,39.3411,96.3189,53.0258,4085.0000
4500.0,5.54814609914,30.1645179982,40.089116425,40.7971,97.8621,57.0213,8463.0000
7200.0,5.88275745403,31.9745819083,39.8557596187,42.1987,99.5747,64.0222,9026.0000
9900.0,6.47986904228,36.7070655625,38.0507871622,48.0939,105.5417,79.8258,9493.0000
3600.0,5.45032442274,29.967775382,40.3937654514,40.3484,97.6481,56.1947,6366.0000
9000.0,6.27643814247,33.6516534074,39.1021930645,44.0949,101.3780,68.6853,1009.0000
6300.0,5.76942742708,37.0535442309,38.9546078287,47.2205,104.2362,67.4729,4085.0000
5400.0,5.17620674506,28.4883478739,41.2198183333,38.0135,95.1553,51.5369,8463.0000
8100.0,6.34018407294,35.3579514354,38.2274098621,46.6808,103.7625,71.2213,9026.0000
4500.0,5.56179120245,29.0075089892,40.6049422893,39.3258,96.5225,56.3547,6366.0000
10800.0,7.1042629691,42.8289213449,36.5161365311,55.1139,112.2531,96.2116,9493.0000
9900.0,6.05614312581,33.7766335107,39.4131892162,44.2980,101.4823,66.5609,1009.0000
7200.0,5.53437128572,30.9177376643,40.5054371194,40.5798,97.8827,58.9396,4085.0000
6300.0,5.69294032766,36.5265189479,39.5292485334,46.3165,103.1874,67.0089,8463.0000
9000.0,5.69617325007,34.5806122967,38.8220737497,45.5077,102.9922,62.2640,9026.0000
5400.0,5.79070872152,32.7842653103,39.4111020793,43.3463,100.1776,61.4009,6366.0000
11700.0,6.03640879481,33.678329271,39.3848298036,43.9267,101.3997,65.2213,9493.0000
10800.0,5.98183356534,35.653243646,38.8341743121,46.3774,103.3007,67.7404,1009.0000
8100.0,6.41678737566,37.4006568956,38.3630116759,48.1539,105.1440,77.1378,4085.0000
7200.0,5.60265413425,33.4120294272,39.660332626,43.3338,100.5765,63.0249,8463.0000
9900.0,6.18378171508,34.9777049862,38.652531066,46.1437,103.4926,68.5636,9026.0000
6300.0,5.82137576281,37.3360984701,38.876631831,47.4428,104.8209,67.2320,6366.0000
11700.0,6.25952981882,36.42066964,38.4144961361,46.7910,104.3345,70.5644,1009.0000
12600.0,6.04019227949,33.3717635995,39.4626207533,43.5732,100.6703,64.3973,9493.0000
9000.0,6.75251624953,40.3015642492,37.2456470465,51.5051,108.9544,88.5769,4085.0000
8100.0,6.18256377855,36.6197482084,38.5603038324,47.5665,104.8506,69.5556,8463.0000
10800.0,6.2600642261,36.1446566078,37.7996633187,47.5985,104.7711,69.7902,9026.0000
7200.0,5.7571338662,33.6753610323,39.5063167751,43.7063,101.0382,63.5484,6366.0000
12600.0,5.9755829724,35.4846461942,39.0264478949,45.8228,102.8483,65.7564,1009.0000
13500.0,6.12942779602,34.9403991001,39.5724555016,44.7536,102.2019,67.4338,9493.0000
9900.0,6.03949422013,34.1756902838,38.9914781298,45.0501,102.4507,65.5342,4085.0000
9000.0,6.46412897756,37.4020011063,38.0020217772,48.3904,105.5173,77.3831,8463.0000
8100.0,6.00916073886,36.2147715238,38.3648762813,47.5865,104.7721,71.3884,6366.0000
11700.0,6.2227698404,33.7148752189,39.3208653446,43.8450,101.3854,67.9289,9026.0000
13500.0,5.92842735107,35.1243218706,38.8931141514,45.3171,103.0755,65.7200,1009.0000
14400.0,6.04790285175,32.0207755901,40.090393581,42.0185,99.2097,64.6364,9493.0000
10800.0,6.13036151094,34.9293379052,38.4341391273,45.8091,103.1457,69.2444,4085.0000
9900.0,6.21513098431,37.2447206777,38.1856384195,48.3711,105.5001,73.9849,8463.0000
12600.0,6.04626446132,32.4917593761,40.1811198175,42.3505,99.6448,63.7120,9026.0000
9000.0,6.7646013074,41.2411243871,36.5600287204,53.1891,110.5275,83.8782,6366.0000
14400.0,5.80612135133,32.0801194085,40.0060769378,42.0810,99.3906,61.8142,1009.0000
11700.0,6.01237814649,34.3529530053,39.3511813174,44.1924,101.9024,65.3662,4085.0000
10800.0,6.6110675007,37.7678333649,37.5268447177,49.2349,106.1924,77.9102,8463.0000
13500.0,5.96108873982,34.9367020694,38.9784393549,45.1045,102.5803,65.4596,9026.0000
9900.0,6.3926396325,37.5953624115,38.2946630484,48.5255,105.6906,76.5822,6366.0000
12600.0,6.14924447631,32.2555868575,40.4496704258,41.8268,98.9970,66.5164,4085.0000
11700.0,6.37872627388,34.3770999255,39.0099679283,44.8231,102.0288,70.8356,8463.0000
10800.0,6.02400558225,33.885518172,39.2993542437,44.1356,101.5235,66.2916,6366.0000
14400.0,6.29762900185,33.1832266548,39.7198188986,43.3365,100.7221,68.1049,9026.0000
900.0,5.0730006974,28.8403335187,40.6237287225,39.0951,96.4639,51.8196,9271.0000
13500.0,6.03615252877,32.3504495985,39.7580141768,42.2530,99.9443,64.2436,4085.0000
12600.0,5.90896976255,31.2813825329,40.6692267081,40.6959,98.1190,62.2204,8463.0000
11700.0,6.14041159606,33.8958268294,39.2301500026,44.3296,101.6466,67.7084,6366.0000
1800.0,5.67036822022,31.1414934827,39.6456434698,41.6864,99.0778,59.5289,9271.0000
14400.0,6.1329386664,34.5847532786,39.5952465243,44.3024,101.5297,68.8969,4085.0000
13500.0,5.78396877317,31.657660396,40.8724236838,41.0426,98.4666,62.2462,8463.0000
900.0,5.4032778486,31.440587235,39.6778545148,42.0921,99.3316,58.0924,7146.0000
12600.0,6.20898961243,34.7021645658,39.6157855149,44.6463,101.9913,67.3484,6366.0000
2700.0,5.47863107119,31.6226713588,39.3431032223,42.3854,99.9233,57.1404,9271.0000
14400.0,6.78574715544,34.0973911655,38.9485644814,44.8323,102.1818,74.8871,8463.0000
1800.0,5.59178165108,30.3021658119,39.7525715702,40.9689,98.3756,58.0747,7146.0000
13500.0,5.95388323439,33.0857188684,39.7691937621,42.7432,100.1854,65.0116,6366.0000
900.0,5.44632306945,32.438408947,38.7806795923,43.6867,101.1616,58.4116,3091.0000
3600.0,5.64760989246,31.4463224118,39.3538961029,42.1342,99.7482,59.8098,9271.0000
2700.0,5.58923907289,31.1868953585,39.5386884509,41.8371,99.1472,58.9511,7146.0000
14400.0,5.88443873782,32.9827818645,39.8359157776,42.9085,100.1568,63.2213,6366.0000
1800.0,5.81997362386,30.4652344339,39.5734714853,41.2720,99.0241,61.6302,3091.0000
4500.0,5.71762953593,31.211305263,39.8144900596,41.4280,98.5126,60.3813,9271.0000
3600.0,5.82226016314,32.5297461053,38.5741866138,43.6441,101.1573,62.6862,7146.0000
900.0,5.48972608152,33.0030297663,38.7864764424,43.8934,101.6223,60.5671,2315.0000
2700.0,5.76658825713,32.1103278817,39.2513379807,42.9062,100.5140,62.3662,3091.0000
5400.0,5.41127515697,29.1670237699,40.3805070441,39.7382,97.1259,53.5422,9271.0000
4500.0,5.42149812344,29.8916513176,40.3209881198,39.9984,97.4298,55.8098,7146.0000
1800.0,5.69579701732,30.7686125162,39.4683267292,41.6456,99.0447,58.8018,2315.0000
3600.0,5.86389183244,31.1213891564,39.3352063281,42.0642,99.7134,61.2764,3091.0000
6300.0,5.91238620393,35.2760443788,39.2108696598,45.3614,102.9818,67.6987,9271.0000
5400.0,5.78059888368,30.212721209,39.9992802244,40.5131,97.8128,60.4356,7146.0000
900.0,5.42898887579,32.0722727812,39.6556190079,42.9396,100.1167,57.1484,5569.0000
2700.0,5.68258080721,31.3470258968,39.2315077491,42.3747,99.6413,60.4053,2315.0000
4500.0,5.62817738786,28.9383580368,40.7194640797,39.1676,96.2019,57.2542,3091.0000
7200.0,5.42582264352,33.0738542159,39.7732966736,42.9735,100.0110,59.0738,9271.0000
6300.0,5.68277605652,35.240070437,39.4613493603,44.9089,102.0707,65.1484,7146.0000
1800.0,5.72823749864,29.9975463763,40.1251214781,40.2296,97.5910,59.6258,5569.0000
3600.0,5.8094013195,33.1251941108,38.8321371077,43.8285,101.8244,62.9724,2315.0000
900.0,5.31425155027,31.0710379804,39.7289702632,41.7433,98.8349,56.9564,9647.0000
5400.0,5.58282063318,30.3495518942,39.954028251,40.9798,98.5145,57.6631,3091.0000
8100.0,6.48019220698,37.6201311442,38.1465326161,48.9195,106.1987,76.6604,9271.0000
7200.0,6.02585937895,33.2661478481,39.2875547644,43.5741,101.0520,66.1680,7146.0000
2700.0,5.63326149597,31.6204741681,39.2769525178,42.4750,99.9948,59.6089,5569.0000
4500.0,5.44354703531,31.6943340645,39.8402624958,42.0493,99.2932,56.9493,2315.0000
1800.0,5.75729712503,32.3712198398,39.3349729845,42.9853,100.3324,62.4533,9647.0000
6300.0,5.84713259183,35.2430999101,39.9074532431,44.7807,102.0678,67.1351,3091.0000
900.0,5.37107316948,32.7481149303,38.8240200237,43.8403,101.3368,58.0516,8556.0000
8100.0,5.95951030492,33.6640885578,39.2716759203,44.1048,101.4348,66.2329,7146.0000
3600.0,5.82337264761,30.5002598984,39.828580467,40.7295,98.2603,62.9787,5569.0000
9000.0,6.59235128369,38.6310481094,37.3497490447,50.5313,107.6899,76.5867,9271.0000
5400.0,5.77037693752,32.2948925932,39.2095693751,43.0117,100.1132,61.3049,2315.0000
2700.0,5.59277809103,30.5655504907,39.4771196754,41.6113,99.0816,57.3520,9647.0000
7200.0,5.53290430606,31.0508768054,40.7253757764,40.8493,98.0983,58.4622,3091.0000
1800.0,5.79013180011,31.1846912899,39.3577680388,42.2781,99.5606,60.4898,8556.0000
4500.0,5.83043463465,31.2713869842,39.7546750162,41.5936,98.6999,60.2089,5569.0000
9000.0,6.66558790044,37.7369603431,37.7225789064,48.8210,106.0531,76.1760,7146.0000
9900.0,5.90898250731,35.6687087458,38.3474266289,46.5772,103.8931,65.2676,9271.0000
6300.0,5.51126986243,35.5218248051,39.7011659905,45.0608,102.1465,64.2000,2315.0000
3600.0,5.5798704619,30.1843751719,39.6389393916,40.8810,98.0888,58.3022,9647.0000
8100.0,5.99021619537,34.6877482822,39.2618358931,45.1436,102.6259,65.8978,3091.0000
2700.0,5.72495361775,31.5507314129,39.1726556331,42.4709,99.8921,61.7360,8556.0000
5400.0,5.60804471334,29.4060020703,40.2979017339,40.0533,97.4183,55.9787,5569.0000
9900.0,5.91509838365,33.2398775267,39.50061941,43.7539,101.0412,64.0631,7146.0000
10800.0,6.26313265631,35.3979147109,38.5819064281,46.1565,103.5811,71.9004,9271.0000
7200.0,5.59785531271,30.9984218523,40.487958861,40.6929,97.8787,59.6480,2315.0000
4500.0,5.63682302242,31.3198125474,39.3946851313,42.2366,99.5264,58.4249,9647.0000
9000.0,6.33699220216,34.5424110665,38.5052310888,46.2636,103.5548,70.8596,3091.0000
3600.0,5.64265972341,31.8293631795,39.4264708951,42.6987,99.9555,59.7227,8556.0000
6300.0,5.93408031593,35.5800660592,39.519350519,45.5689,102.8985,68.4204,5569.0000
10800.0,6.37657066542,34.4319920734,38.4593642296,45.6177,102.8748,68.2640,7146.0000
11700.0,5.80699629442,30.8445241596,40.5928511409,40.5356,97.8730,62.1067,9271.0000
8100.0,6.34972808351,35.402593253,38.7125966861,46.2062,103.6380,71.6996,2315.0000
5400.0,5.53841182262,29.6141771075,40.2925553048,39.7937,96.9579,57.6222,9647.0000
9900.0,6.07885204643,35.4800652622,38.3568078938,46.6722,104.0978,68.1040,3091.0000
4500.0,5.68327383747,31.3102207468,39.5112894835,41.9766,99.3262,60.6267,8556.0000
7200.0,5.69282026497,32.3368381776,40.3380017528,42.0229,98.9909,61.9698,5569.0000
11700.0,6.04647745457,33.5558014718,39.464640883,43.7725,101.1810,67.5511,7146.0000
12600.0,6.37793627342,36.5474888529,38.7636144626,46.9062,104.0530,70.3316,9271.0000
6300.0,5.71189635038,35.4294061678,39.7186026819,45.2196,102.1974,64.4862,9647.0000
9000.0,7.5919550253,56.3672016011,36.5926929021,68.0335,124.7262,136.5822,2315.0000
10800.0,6.03745809895,33.7411098835,39.2335060455,44.2629,101.5818,68.8516,3091.0000
5400.0,5.72680228299,30.5647422392,40.0583616684,41.1181,98.1185,58.4667,8556.0000
8100.0,6.28747942334,36.6011538414,38.3853873119,47.7442,104.7768,71.1707,5569.0000
12600.0,6.26872203617,35.0774366652,39.1221890888,45.3356,102.3887,67.6791,7146.0000
7200.0,5.60076984031,30.9398021733,40.8672532053,40.6126,97.4937,59.8480,9647.0000
13500.0,6.03911108568,33.5886002645,39.4695252814,43.6890,101.0833,65.1671,9271.0000
9900.0,8.04062218019,100.863495163,32.9295747694,116.7068,173.9298,132.7893,2315.0000
11700.0,6.21627216602,34.4957794067,39.6487535741,44.4225,101.9500,69.3138,3091.0000
6300.0,6.01337824832,39.2787171558,38.092642738,49.5698,106.8917,72.0818,8556.0000
9000.0,6.0734359638,35.2932378598,38.4581249008,46.3005,103.4334,67.2240,5569.0000
13500.0,5.93788314057,32.43122741,40.0597369576,42.3876,99.8294,63.8729,7146.0000
8100.0,5.84340129933,32.9763164301,39.3885063739,43.6822,100.8784,62.8044,9647.0000
14400.0,5.89841847716,32.278010814,40.3549403313,42.1838,99.4830,61.2027,9271.0000
12600.0,6.08288627259,34.1105420472,39.4115097769,44.2385,101.5888,67.4107,3091.0000
7200.0,5.64114506821,31.3021138751,40.4717763184,41.3277,98.4060,60.1751,8556.0000
10800.0,7.39593299987,46.9993287564,33.5201495967,68.5655,126.4903,88.0649,2315.0000
9900.0,6.39271217629,35.8738646222,37.9704361477,47.2474,104.5253,71.4880,5569.0000
14400.0,6.10137156478,34.2425016487,39.9016525291,44.0156,101.2114,68.8800,7146.0000
9000.0,5.96967058581,33.1302923492,39.4375139644,43.5169,100.6216,64.6062,9647.0000
13500.0,5.80928217122,32.8253433202,40.1814557155,42.5437,99.8056,62.6036,3091.0000
8100.0,5.91644388243,36.3953089295,38.3170381123,47.3813,104.5320,66.0329,8556.0000
11700.0,6.10799349696,33.3890640429,39.9825280871,43.2632,100.5148,68.1884,2315.0000
10800.0,5.96777147523,34.6394798487,38.5464283301,45.6214,102.8807,65.9280,5569.0000
9900.0,6.17121773223,33.990727846,38.8730482334,44.8637,102.3710,68.1742,9647.0000
14400.0,6.20301188848,35.5786675664,38.5629311305,46.0544,103.3983,68.8818,3091.0000
9000.0,6.29641283254,37.5784806974,38.0623111349,48.7750,105.9122,72.0480,8556.0000
12600.0,5.98425629163,34.0609647514,39.8386911193,43.9746,101.2252,63.8578,2315.0000
11700.0,5.8515305424,34.7114316614,39.0559168101,45.0310,102.5641,64.9067,5569.0000
10800.0,7.25131571627,46.5708213633,36.4045023315,58.8228,115.6587,110.7956,9647.0000
9900.0,6.13846721276,33.3534265198,39.4199817997,43.9351,101.4423,65.7636,8556.0000
13500.0,6.06170024248,36.0077257312,39.042562349,46.0856,103.5027,68.2498,2315.0000
900.0,5.07120027923,29.7708834532,40.5920915345,39.4451,96.6784,53.8231,4406.0000
12600.0,6.10263217502,33.2733908366,39.9529828571,43.1074,100.2111,67.1102,5569.0000
11700.0,6.64649804637,51.8627012902,36.4121488019,64.1357,122.0633,75.8133,9647.0000
10800.0,6.30131668915,35.5425240341,38.2524731594,46.9660,104.2263,69.2053,8556.0000
14400.0,5.972644851,31.6864432789,40.4358009295,41.2153,98.5877,63.1707,2315.0000
1800.0,5.17299718736,28.4640145427,40.798477348,38.5394,95.7868,51.3769,4406.0000
13500.0,5.99598105983,34.1721227974,39.5770425781,43.6463,101.3743,67.2018,5569.0000
900.0,5.24247734649,31.5143499885,39.5532539746,42.4153,99.5888,55.6258,1005.0000
12600.0,6.30596270626,35.6835951454,38.8201527525,45.9941,103.3889,69.5991,9647.0000
11700.0,6.01928653074,32.0378132283,40.261934251,41.8247,99.1428,64.4791,8556.0000
2700.0,5.61187404725,31.90421165,38.9523474738,43.0958,100.8837,59.4684,4406.0000
14400.0,6.64527577991,36.8491140433,38.4974036265,47.6139,104.7724,75.3920,5569.0000
1800.0,5.64036181117,31.3075200928,39.3645260642,41.9154,99.2981,60.3698,1005.0000
13500.0,6.07840793299,31.6992516835,40.2353996413,41.4166,99.0423,65.2071,9647.0000
900.0,5.25129088702,30.2579102359,40.0111587943,40.5404,98.0735,56.0222,8254.0000
12600.0,6.2453941809,33.3413166955,39.5871796963,43.4501,100.5346,67.4578,8556.0000
3600.0,5.60458447274,31.2156702876,39.5492541192,41.7192,99.1904,59.3280,4406.0000
2700.0,5.99838601596,32.0884973537,39.5640033677,42.6603,100.0925,64.7200,1005.0000
14400.0,6.0045147032,36.318105674,39.3488700995,46.3574,103.3473,67.9102,9647.0000
1800.0,5.59554637119,30.492330051,39.7239594593,41.2878,98.5336,58.3467,8254.0000
13500.0,6.19276698963,36.0067370831,38.9768533953,45.7366,103.5308,68.8720,8556.0000
4500.0,5.47324571043,30.6266620335,39.8904419549,40.8706,98.1883,56.4053,4406.0000
900.0,5.27305326476,32.3070944696,39.7090671995,42.6267,99.9955,56.9831,3800.0000
3600.0,5.99719714237,31.1263829139,39.0740274623,42.0735,99.6803,63.9893,1005.0000
2700.0,5.77241898818,31.5931207947,39.3814992695,42.0751,99.7639,61.7138,8254.0000
14400.0,6.2462901052,36.7825541809,38.4082712596,47.1803,104.9012,70.5084,8556.0000
5400.0,5.79128432369,30.5256440408,39.8674160266,41.0086,98.4399,60.3787,4406.0000
1800.0,5.76297003282,32.4740203197,38.8197841451,43.5665,100.9746,62.8844,3800.0000
4500.0,5.73579837418,30.2329959359,40.0790006215,40.8582,98.0103,59.1058,1005.0000
900.0,5.46658025037,30.4337053454,39.9003809223,40.9629,98.3789,57.7502,3491.0000
3600.0,5.57493791466,29.885967837,40.0001962354,40.4894,98.0587,57.3982,8254.0000
6300.0,5.54475210636,36.224932171,39.6536844309,45.8395,102.8511,64.0249,4406.0000
2700.0,5.21935542059,30.4500796951,39.9698105861,40.8287,98.2901,53.0560,3800.0000
5400.0,5.47988653365,30.0354033396,40.7785978622,39.7730,97.0864,55.3707,1005.0000
1800.0,5.70285804547,31.6682180596,39.300943615,42.5312,99.9315,60.7582,3491.0000
4500.0,5.68706168753,30.9363551753,40.2121918449,41.2390,98.4701,59.2418,8254.0000
900.0,5.45654366003,31.2690591518,39.1037369361,42.3244,99.9266,58.1182,6386.0000
3600.0,5.54910257652,30.2795714055,40.0658198853,40.6933,97.8237,58.2436,3800.0000
7200.0,5.93279600706,32.0577594421,40.2577579432,41.8441,98.9773,63.7093,4406.0000
6300.0,5.5866436883,33.2393727698,40.4045487938,42.7904,99.7329,61.6524,1005.0000
2700.0,5.75700827408,30.1686695306,39.8961791772,40.7083,98.2875,59.5893,3491.0000
5400.0,5.48698386017,30.6284596925,40.2412675192,41.1611,98.3677,54.7129,8254.0000
1800.0,5.43715132735,30.9809033841,39.7432006551,41.4710,98.6098,56.2160,6386.0000
4500.0,5.56140819464,29.3103504783,40.4388826552,39.6665,96.9048,55.5404,3800.0000
8100.0,6.04088541121,35.363436622,38.8387511122,45.9486,103.5368,69.9547,4406.0000
7200.0,5.61680828708,33.29345498,40.1806094008,43.0046,100.1626,62.5156,1005.0000
3600.0,5.63212852037,30.9880622066,39.4580948576,41.5500,99.2258,59.5404,3491.0000
6300.0,5.73363862173,35.4640271977,39.8873856002,45.3441,102.3625,65.0213,8254.0000
900.0,4.9379454387,29.1776403613,40.7382907192,39.2329,96.6946,50.9618,6033.0000
2700.0,5.80149113226,30.6639461512,39.6685969977,41.4058,98.8029,60.8462,6386.0000
5400.0,5.68346921359,29.7745988499,40.1748176758,40.3061,97.3437,56.2044,3800.0000
9000.0,5.84510023116,34.2002455371,38.9880618484,44.7913,102.2042,64.3316,4406.0000
8100.0,5.87688395562,33.917274238,39.4023428468,44.3966,101.9864,63.8009,1005.0000
4500.0,5.39619116471,29.435682427,39.9236185311,40.2697,97.2665,55.5689,3491.0000
7200.0,5.82573336696,33.8531453131,38.9776913072,44.2921,101.5556,64.6720,8254.0000
1800.0,5.70685083607,31.4845188,39.4007885493,42.3696,99.3952,61.6604,6033.0000
3600.0,5.60337298865,32.9741759392,38.7671790554,44.1427,101.7041,60.1573,6386.0000
6300.0,6.184024006,37.4222307859,38.6967366076,47.5159,104.7069,72.7493,3800.0000
9000.0,5.90864746705,33.3262101418,39.5847406733,43.6214,100.6378,64.0916,1005.0000
9900.0,5.89535767836,32.1688747584,39.4501521836,42.5649,99.9531,63.3404,4406.0000
5400.0,5.63090973954,31.1731513128,40.1322413978,41.5644,98.9132,58.3867,3491.0000
2700.0,5.70965717963,30.6177424366,39.6280239072,41.6205,98.9071,59.0631,6033.0000
8100.0,6.09439022844,33.1106953651,39.4140722515,43.6467,100.8951,65.9716,8254.0000
4500.0,5.41003101315,29.2125003735,40.8577904236,39.3682,96.6453,54.6498,6386.0000
7200.0,5.43699966499,31.072530184,40.4587843672,40.7494,98.0702,58.1920,3800.0000
9900.0,5.72380384676,32.9572184018,39.967255007,43.2165,100.6551,61.2622,1005.0000
10800.0,6.29684074563,36.3650541679,38.2485919559,47.2966,104.6302,70.0436,4406.0000
6300.0,6.33860572263,39.4671022881,38.2626585333,49.5109,106.4546,76.7911,3491.0000
3600.0,5.70987405874,30.0676580813,39.8714071333,40.6542,98.1090,59.3671,6033.0000
9000.0,7.10191798358,41.4187248906,37.3334238068,52.7162,109.4906,100.8036,8254.0000
5400.0,5.62260709366,29.6016760595,40.7951296215,39.7536,96.7229,57.7004,6386.0000
8100.0,5.91027857509,33.1086053083,39.0065483159,43.8092,101.1818,63.3787,3800.0000
10800.0,6.40802304852,35.4878980545,38.323776319,46.8384,103.9040,72.6302,1005.0000
11700.0,6.05557829408,31.6930136785,39.8915399812,41.9058,99.1853,64.2044,4406.0000
7200.0,5.51236276856,30.8569191182,40.8022073318,40.2295,97.5883,59.6240,3491.0000
4500.0,5.63171137172,29.8266922591,40.4755190223,40.2679,97.2504,58.1938,6033.0000
9900.0,8.47532046611,78.106128012,32.7030101312,95.0763,152.0735,147.2053,8254.0000
6300.0,6.0465792431,35.3193308104,39.1523255215,45.4103,102.9243,68.0942,6386.0000
9000.0,6.1602134908,35.472908228,38.529544466,46.5314,103.6990,67.8116,3800.0000
11700.0,5.84332532854,32.3498172894,40.4965456079,41.8343,99.3251,62.5600,1005.0000
12600.0,5.80712595267,34.7757699447,39.0464318716,44.9305,102.2131,62.5573,4406.0000
8100.0,5.58312698299,34.144238283,39.3138600071,44.8681,102.0170,59.9804,3491.0000
5400.0,5.75840043274,31.0206259794,39.7349396067,41.6348,99.1133,59.9591,6033.0000
7200.0,5.51775549477,31.6447045031,40.3442070229,41.5228,98.8021,58.4302,6386.0000
10800.0,8.82473864776,65.44240495,33.0845440482,84.6637,141.6256,145.9742,8254.0000
